person_id,person_name,start_date,end_date,ptm_id,party_id,term_id,id,party,party_subtitle,party_role,organisation_name,organisation_subtitle,organisation_role,area
465,YUSUFU SALE DUNARI,2003-05-29,2007,1,3098,2003,5410,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
465,YUSUFU SALE DUNARI,2011-05-29,2015-05-29,2,3098,2011,3530,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Mallam Madori/Kaugama
269,KINGSLEY SUNDAY EBANYI,2011-05-29,2015-05-29,0,3015,2011,3379,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Enugu East/Isi Uzo
470,MUTU NICHOLAS EBOMO,1999,1999-05-29,0,5462,1998,5460,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bomadi/Patani
470,MUTU NICHOLAS EBOMO,1999-05-29,2003,1,5462,1999,5460,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bomadi/Patani
470,MUTU NICHOLAS EBOMO,2003,2003-05-29,2,5462,1999,5459,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bomadi/Patani
470,MUTU NICHOLAS EBOMO,2003-05-29,2007-05-29,3,5462,2003,5459,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bomadi/Patani
470,MUTU NICHOLAS EBOMO,2007-05-29,2011-05-29,4,5462,2007,5458,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bomadi/Patani
470,MUTU NICHOLAS EBOMO,2011-05-29,2015-05-29,5,5462,2011,5457,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Bomadi/Patani
150,DANIEL AKPAN EFFIONG,2011-05-29,2015-05-29,0,2959,2011,3286,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Etinan/Nsit Ibom/Nsit ubium
239,ISAH DOBI EGAH,1979-05-29,1983-05-29,0,3002,1979,4718,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
239,ISAH DOBI EGAH,1983-05-29,1992-05-29,1,3002,1983,4718,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
239,ISAH DOBI EGAH,1992-05-29,1998-05-29,2,3002,1992,4718,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
239,ISAH DOBI EGAH,1998-05-29,1999-05-29,3,3002,1998,4718,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
239,ISAH DOBI EGAH,1999-05-29,2003-05-29,4,3002,1999,4718,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
239,ISAH DOBI EGAH,2003-05-29,2007-05-29,5,3002,2003,4718,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
239,ISAH DOBI EGAH,2007-05-29,2011-05-29,6,3002,2007,4718,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
239,ISAH DOBI EGAH,2011-05-29,2015-05-29,7,3002,2011,3356,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abaji/Gwagwalada/Kwali/Kuje
239,ISAH DOBI EGAH,2011-05-29,2015-05-29,8,3002,2011,4718,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
717,IBORO ASUQUO EKANEM,2015-05,2015-05-29,0,6305,2011,6306,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikono/Ini
172,EWA-HENSHAW BASSEY EKO,2011-05-29,2015-05-29,0,2972,2011,3304,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Yakurr/Abi
162,EMMANUEL BARTHOLOMEW EKON,2011-05-29,2015-05-29,0,2965,2011,3295,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abak/Etim Ekpo/Ika
163,EMMANUEL ETIM EKPENYONG,2011-05-29,2013-07-30,0,2734,2011,3296,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan
163,EMMANUEL ETIM EKPENYONG,2013-07-31,2015-05-29,0,5591,2011,3296,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan
427,UCHE LILIAN EKWUNIFE,2011-05-29,2014-08-03,0,2838,2011,3506,All Progressives Grand Alliance,"",Member,House of Representatives,"",Federal Representative,Njikoka/Dunukofia/Anaocha
427,UCHE LILIAN EKWUNIFE,2014-08-03,2015-05-29,0,5815,2011,3506,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Njikoka/Dunukofia/Anaocha
128,BRIGHT TAMUNO GOGO,2011-05-29,2015-05-29,0,2949,2011,3269,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Okrika/Ogu-Bolo
337,NDUDI GODWIN ELUMELU,2011-05-29,2015-05-29,0,3042,2011,3429,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Aniocha North/Aniocha South/Oshimili North/Oshimili South
56,NNAJI GILBERT EMEKA,2003,2003-05-29,0,3109,1999,3696,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
56,NNAJI GILBERT EMEKA,2003-05-29,2007-05-29,1,3109,2003,3696,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
56,NNAJI GILBERT EMEKA,2007-05-29,2011,2,3109,2007,3696,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
760,KEHINDE AGBOOLA EMMANUEL,1979-05-29,1983-05-29,0,6414,1979,6415,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikole/Oye
760,KEHINDE AGBOOLA EMMANUEL,1983-05-29,1992-05-29,1,6414,1983,6415,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikole/Oye
760,KEHINDE AGBOOLA EMMANUEL,1992-05-29,1998-05-29,2,6414,1992,6415,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikole/Oye
760,KEHINDE AGBOOLA EMMANUEL,1998-05-29,1999-05-29,3,6414,1998,6415,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikole/Oye
760,KEHINDE AGBOOLA EMMANUEL,1999-05-29,2003-05-29,4,6414,1999,6415,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikole/Oye
760,KEHINDE AGBOOLA EMMANUEL,2003-05-29,2007-05-29,5,6414,2003,6415,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikole/Oye
760,KEHINDE AGBOOLA EMMANUEL,2007-05-29,2011-05-29,6,6414,2007,6415,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikole/Oye
760,KEHINDE AGBOOLA EMMANUEL,2011-05-29,2015-05-29,7,6414,2011,6415,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikole/Oye
156,DAVID DAVEMATICS OMBUGADU EMMANUEL,2011-05-29,2013-07-30,0,2852,2011,3290,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Akwanga/Nassarawa Eggon/Wamba
156,DAVID DAVEMATICS OMBUGADU EMMANUEL,2013-07-31,2015-05-29,0,5699,2011,3290,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Akwanga/Nassarawa Eggon/Wamba
364,OMOSULE ENIOTIOLORUNDA,2011-05-29,2015-05-29,0,2894,2011,3451,Labour Party,"",Member,House of Representatives,"",Federal Representative,Owo/Ose
169,ENEKOROGHA PENAWEI FRANCIS,2011-05-29,2015-05-29,0,2970,2011,3302,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Burutu
256,JOHN ENOH OWAN ENOH,2003,2003-05-29,0,3008,1999,4764,Peoples Democratic Party,"",Member,House of Representatives,"",Member,
256,JOHN ENOH OWAN ENOH,2003-05-29,2007,1,3008,2003,4764,Peoples Democratic Party,"",Member,House of Representatives,"",Member,
256,JOHN ENOH OWAN ENOH,2011-05-29,2015-05-29,2,3008,2011,3367,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obubra/Etung
32,ADAMU OCHEPO ENTONU,2011-05-29,2015-05-29,0,2906,2011,3201,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Apa/Agatu
441,USMAN NENADI ESTHER,1998,1998,0,3163,1992,3827,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kachia - Kagarko Fed. Constituency
139,CHRISTOPHER SUNDAY ETA,2011-05-29,2015-05-29,0,2954,2011,3278,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Boki/Ikom
103,AZODO OKWUNNA EUCHARIA,2011-05-29,2015-05-29,0,2935,2011,3248,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Aguata
353,OJAKOVO OBORO OMAVOWAN EVELYN,2007-05-29,2011-05-29,0,3050,2007,3442,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Okpe/Sapele/Uvwie
353,OJAKOVO OBORO OMAVOWAN EVELYN,2011-05-29,2015-05-29,1,3050,2011,3442,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Okpe/Sapele/Uvwie
694,Sopuluchukwu E. Ezeonwuka,2011-05-29,2015-05-29,0,6251,2011,6250,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Orumba North/Orumba South
286,MADAKI AHMED GOLOLO,2011-05-29,2015-05-29,0,3019,2011,3386,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Gamawa
257,JULIUS OLUFEMI FAKEYE,2011-05-29,2013-07-30,0,2746,2011,3368,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Boluwaduro/Ifedayo/Ila
257,JULIUS OLUFEMI FAKEYE,2013-07-31,2015-05-29,0,5602,2011,3368,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Boluwaduro/Ifedayo/Ila
109,BAMIDELE AYODELE FAPARUSI,2011-05-29,2013-07-30,0,2730,2011,3253,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Emure/Gbonyin/Ekiti East
109,BAMIDELE AYODELE FAPARUSI,2013-07-31,2015-05-29,0,5587,2011,3253,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Emure/Gbonyin/Ekiti East
313,MORUF AKINDERU FATAI,2007-05-29,2011-05-29,0,2752,2007,2445,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
313,MORUF AKINDERU FATAI,2011-05-29,2013-07-30,1,2752,2011,3406,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Oshodi/Isolo I
313,MORUF AKINDERU FATAI,2013-07-31,2015-05-29,1,5608,2011,3406,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Oshodi/Isolo I
246,ISMAILA AHMED GADAKA,2011-05-29,2013-07-30,0,2808,2011,3360,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Fika/Fune
246,ISMAILA AHMED GADAKA,2013-07-31,2015-05-29,0,5663,2011,3360,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Fika/Fune
61,AKINTAYO AMERE GAFARU,2011-05-29,2013-07-30,0,2725,2011,3220,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Ayedire/Iwo/Ola-Oluwa
61,AKINTAYO AMERE GAFARU,2013-07-31,2015-05-29,0,5582,2011,3220,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Ayedire/Iwo/Ola-Oluwa
196,GODFREY ALI GAIYA,2011-05-29,2015-05-29,0,2981,2011,3320,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Zangon Kataf/Jaba
403,SHU'AIBU UMAR GALADIMA,2011-05-29,2015-05-29,0,3069,2011,3486,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Yamaltu/Deba
463,YUSUF SHITU GALAMBI,2011-05-29,2015-05-29,0,3096,2011,3528,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Gwaram
742,MOHAMMED GARBA GOLOLO,1979-05-29,1983-05-29,0,6370,1979,6371,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gamawa
742,MOHAMMED GARBA GOLOLO,1983-05-29,1992-05-29,1,6370,1983,6371,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gamawa
742,MOHAMMED GARBA GOLOLO,1992-05-29,1998-05-29,2,6370,1992,6371,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gamawa
742,MOHAMMED GARBA GOLOLO,1998-05-29,1999-05-29,3,6370,1998,6371,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gamawa
742,MOHAMMED GARBA GOLOLO,1999-05-29,2003-05-29,4,6370,1999,6371,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gamawa
742,MOHAMMED GARBA GOLOLO,2003-05-29,2007-05-29,5,6370,2003,6371,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gamawa
742,MOHAMMED GARBA GOLOLO,2007-05-29,2011-05-29,6,6370,2007,6371,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gamawa
742,MOHAMMED GARBA GOLOLO,2011-05-29,2015-05-29,7,6370,2011,6371,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gamawa
773,MALLAM BUKAR GANA,1979-05-29,1983-05-29,0,6443,1979,6444,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kukawa/Mobbar/Abadam/Guzamali
773,MALLAM BUKAR GANA,1983-05-29,1992-05-29,1,6443,1983,6444,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kukawa/Mobbar/Abadam/Guzamali
773,MALLAM BUKAR GANA,1992-05-29,1998-05-29,2,6443,1992,6444,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kukawa/Mobbar/Abadam/Guzamali
773,MALLAM BUKAR GANA,1998-05-29,1999-05-29,3,6443,1998,6444,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kukawa/Mobbar/Abadam/Guzamali
773,MALLAM BUKAR GANA,1999-05-29,2003-05-29,4,6443,1999,6444,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kukawa/Mobbar/Abadam/Guzamali
773,MALLAM BUKAR GANA,2003-05-29,2007-05-29,5,6443,2003,6444,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kukawa/Mobbar/Abadam/Guzamali
773,MALLAM BUKAR GANA,2007-05-29,2011-05-29,6,6443,2007,6444,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kukawa/Mobbar/Abadam/Guzamali
773,MALLAM BUKAR GANA,2011-05-29,2015-05-29,7,6443,2011,6444,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kukawa/Mobbar/Abadam/Guzamali
420,TITSI KWAGA GANAMA,2011-05-29,2013-07-30,0,2773,2011,3502,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Madagali/Michika
420,TITSI KWAGA GANAMA,2013-07-31,2015-05-29,0,5629,2011,3502,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Madagali/Michika
333,NASIRU SULE GARO,2007-05-29,2011-05-29,0,3040,2007,2473,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
333,NASIRU SULE GARO,2011-05-29,2014,1,3040,2011,3425,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Gwarzo/Kabo
333,NASIRU SULE GARO,2014,2015-05-29,1,6857,2011,3425,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gwarzo/Kabo
8,ABDULLAHI IDRIS GARBA,2011-05-29,2013-07-30,0,2843,2011,3180,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Kontagora/Wushishi/Mariga/Mashegu
8,ABDULLAHI IDRIS GARBA,2013-07-31,2015-05-29,0,5690,2011,3180,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kontagora/Wushishi/Mariga/Mashegu
67,ALHASSAN ADO GARBA,2011-05-29,2014,0,2917,2011,3224,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Doguwa/Tudun Wada
67,ALHASSAN ADO GARBA,2014,2015-05-29,0,6879,2011,3224,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Doguwa/Tudun Wada
400,SHEHU NICHOLAS GARBA,2011-05-29,2015-05-29,0,3068,2011,3484,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Jema'a/Sanga
706,LAWAL ABUBAKAR GARBA,1979-05-29,1983-05-29,0,6280,1979,6281,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yola North/Yola South/Girei
706,LAWAL ABUBAKAR GARBA,1983-05-29,1992-05-29,1,6280,1983,6281,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yola North/Yola South/Girei
706,LAWAL ABUBAKAR GARBA,1992-05-29,1998-05-29,2,6280,1992,6281,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yola North/Yola South/Girei
706,LAWAL ABUBAKAR GARBA,1998-05-29,1999-05-29,3,6280,1998,6281,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yola North/Yola South/Girei
706,LAWAL ABUBAKAR GARBA,1999-05-29,2003-05-29,4,6280,1999,6281,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yola North/Yola South/Girei
706,LAWAL ABUBAKAR GARBA,2003-05-29,2007-05-29,5,6280,2003,6281,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yola North/Yola South/Girei
706,LAWAL ABUBAKAR GARBA,2007-05-29,2011-05-29,6,6280,2007,6281,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yola North/Yola South/Girei
706,LAWAL ABUBAKAR GARBA,2011-05-29,2015-05-29,7,6280,2011,6281,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Yola North/Yola South/Girei
50,AHMED IDRIS MAJE,2007-05-29,2011-05-29,0,2722,2007,2210,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
50,AHMED IDRIS MAJE,2011-05-29,2013-07-30,1,2722,2011,3211,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Wase
50,AHMED IDRIS MAJE,2013-07-31,2015-05-29,1,5579,2011,3211,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Wase
153,DANLAMI GARBA,2011-05-29,2015-05-29,0,2962,2011,3289,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Matazu/Musawa
536,BINTA MASI GARBA,1999,1999-05-29,0,5802,1998,5893,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kaduna South
536,BINTA MASI GARBA,1999-05-29,2003-05-29,1,5802,1999,5893,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kaduna South
536,BINTA MASI GARBA,2003-05-29,2007,2,5802,2003,5893,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kaduna South
536,BINTA MASI GARBA,2007,2007-05-29,3,5802,2003,5894,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Madagali/Michika
536,BINTA MASI GARBA,2007-05-29,2011,4,5802,2007,5894,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Madagali/Michika
157,DAWARI IBIETELA GEORGE,2011-05-29,2015-05-29,0,2963,2011,3291,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Akuku-Toru/Asari-Toru
166,EMMANUEL LOKJI LUKA GOAR,2011-05-29,2015-05-29,0,2968,2011,3299,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kanke/Pankshin/Kanam
402,SHUAIBU GWANDU GOBIR,2007-05-29,2011-05-29,0,3070,2007,2543,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
402,SHUAIBU GWANDU GOBIR,2011-05-29,2015-05-29,1,3070,2011,3487,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Isa/Sabon Birni
189,GARBA MUSA GULMA,2011-05-29,2015-05-29,0,2979,2011,3318,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Argungu/Augie
278,LAWAL YAHAYA GUMAU,2011-05-29,2013-07-30,0,2862,2011,3381,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Toro
278,LAWAL YAHAYA GUMAU,2013-07-31,2015-05-29,0,5709,2011,3381,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Toro
31,ADAMU GURAI,2011-05-29,2013-07-30,0,2845,2011,3200,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Shira/Giade
31,ADAMU GURAI,2013-07-31,2015-05-29,0,5692,2011,3200,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Shira/Giade
228,IBRAHIM SHEHU GUSAU,2011-05-29,2013-07-30,0,2806,2011,3344,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
228,IBRAHIM SHEHU GUSAU,2013-07-31,2015-05-29,0,5661,2011,3344,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gusau/Tsafe
709,PHILIP A. GUTUWA,1979-05-29,1983-05-29,0,6287,1979,6288,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
709,PHILIP A. GUTUWA,1983-05-29,1992-05-29,1,6287,1983,6288,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
709,PHILIP A. GUTUWA,1992-05-29,1998-05-29,2,6287,1992,6288,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
709,PHILIP A. GUTUWA,1998-05-29,1999-05-29,3,6287,1998,6288,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
709,PHILIP A. GUTUWA,1999-05-29,2003-05-29,4,6287,1999,6288,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
709,PHILIP A. GUTUWA,2003-05-29,2007-05-29,5,6287,2003,6288,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
709,PHILIP A. GUTUWA,2007-05-29,2011-05-29,6,6287,2007,6288,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
709,PHILIP A. GUTUWA,2011-05-29,2015-05-29,7,6287,2011,6288,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Guyuk/Shelleng
466,ZAKARI JIKANTORO HALIRU,2011-05-29,2015-05-29,0,3099,2011,3531,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Agwara/Borgu
208,HASKE FRANCIS HANANIYA,2011-05-29,2013-07-30,0,2741,2011,3329,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Gombi/Hong
208,HASKE FRANCIS HANANIYA,2013-07-31,2015-05-29,0,5597,2011,3329,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Gombi/Hong
268,KIGBU JOSEPH HARUNA,2011-05-29,2013-07-30,0,2861,2011,3378,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Lafia/Obi
268,KIGBU JOSEPH HARUNA,2013-07-31,2015-05-29,0,5708,2011,3378,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lafia/Obi
110,BARATA AHMED HASSAN,1999,1999-05-29,0,3119,1998,3748,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
110,BARATA AHMED HASSAN,1999-05-29,2003,1,3119,1999,3748,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
277,LAWALI ANKA HASSAN,2011-05-29,2013-07-30,0,2810,2011,3382,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Anka/Talata Mafara
277,LAWALI ANKA HASSAN,2013-07-31,2015-05-29,0,5665,2011,3382,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Anka/Talata Mafara
428,UDO OLUCHI IBEJI,2011-05-29,2015-05-29,0,3081,2011,3507,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Umuahia North/ Umuahia South/ Ikwuano
279,LAWAN AHMAD IBRAHIM,1999,1999-05-29,0,2829,1998,3823,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Abuja
279,LAWAN AHMAD IBRAHIM,1999-05-29,2003-05-29,1,2829,1999,3823,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Abuja
279,LAWAN AHMAD IBRAHIM,2003-05-29,2007,2,2829,2003,3823,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Abuja
378,RAFIU ADEBAYO IBRAHIM,2011-05-29,2014-01,0,3058,2011,3462,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ifelodun/Offa/Oyun
304,MOHAMMED IBRAHIM IDRIS,2011-05-29,2015-05-29,0,3022,2011,3397,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
710,SADIQ IBRAHIM,2015-05,2015-05-29,0,6289,2011,6290,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Furore/Song
6,ABDUL EBBO IBRAHIM,2011-05-29,2015-05-29,0,2896,2011,3177,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Agaie/Lapai
265,KHADIJA BUKAR IBRAHIM,2007-05-29,2011-05-29,0,2809,2007,2411,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
265,KHADIJA BUKAR IBRAHIM,2011-05-29,2013-07-30,1,2809,2011,3376,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Damatura/Gujba/Gulani/Tarmuwa
265,KHADIJA BUKAR IBRAHIM,2013-07-31,2015-05-29,1,5664,2011,3376,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Damatura/Gujba/Gulani/Tarmuwa
418,TIJJANI KIYAWA IBRAHIM,2011-05-29,2015-05-29,0,3078,2011,3501,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Dutse/Kiyawa
398,SANI RUWAN DORUWA IBRAHIM,1999,1999-05-29,0,2821,1998,2536,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
398,SANI RUWAN DORUWA IBRAHIM,1999-05-29,2003,1,2821,1999,2536,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
398,SANI RUWAN DORUWA IBRAHIM,2003,2003-05-29,2,2821,1999,2537,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
398,SANI RUWAN DORUWA IBRAHIM,2003-05-29,2007-05-29,3,2821,2003,2537,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
398,SANI RUWAN DORUWA IBRAHIM,2011-05-29,2013-07-30,4,2821,2011,3482,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Bungudu/Maru
398,SANI RUWAN DORUWA IBRAHIM,2013-07-31,2015-05-29,4,5676,2011,3482,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bungudu/Maru
697,OCHIGLEGOR IDAGBO,1979-05-29,1983-05-29,0,6258,1979,6259,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obanliku/Obudu/Bekwarra
697,OCHIGLEGOR IDAGBO,1983-05-29,1992-05-29,1,6258,1983,6259,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obanliku/Obudu/Bekwarra
697,OCHIGLEGOR IDAGBO,1992-05-29,1998-05-29,2,6258,1992,6259,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Obanliku/Obudu/Bekwarra
